id,title,tagline,release_date,genres,belongs_to_collection,original_language,budget_musd,revenue_musd,production_companies,production_countries,vote_count,vote_average,popularity,runtime,overview,spoken_languages,poster_path,cast,cast_size,crew_size,director
37345,Princess Caraboo,She was everything they dreamed of... And nothing they expected.,1994-09-16,Comedy|Drama|History|Mystery,,en,,3.021629,TriStar Pictures,,5.0,4.4,1.943323,97.0,"Bristol, England, early 19th century. A beautiful young stranger who speaks a weird language is tried for the crime of begging. But when a man claims that he can translate her dialect, it is understood that the woman is a princess from a far away land. She is then welcomed by a family of haughty aristocrats that only wants to heighten their prestige. However, the local reporter is not at all convinced she is what she claims to be and investigates. Is Caraboo really a princess?",English,<img src='http://image.tmdb.org/t/p/w185//a3Fw33tSGdO2eV8SULQigOITzH4.jpg' style='height:100px;'>,Jim Broadbent|Phoebe Cates|Kevin Kline|Stephen Rea|John Lithgow|Wendy Hughes|Kate Ashfield,7,1,Michael Austin
32562,The Celluloid Closet,,1996-01-30,History|Documentary,,en,,,Sony Pictures Classics|Channel Four Films|Arte|Brillstein-Grey Entertainment|Home Box Office (HBO)|Columbia Pictures Television|Zweites Deutsches Fernsehen (ZDF)|Telling Pictures,United States of America,24.0,7.0,6.784687,102.0,"This documentary highlights the historical contexts that gays, lesbians, bisexuals and transgenders have occupied in cinema history, and shows the evolution of the entertainment industry's role in shaping perceptions of LGBT figures. The issues addressed include secrecy – which initially defined homosexuality – as well as the demonization of the homosexual community with the advent of AIDS, and finally the shift toward acceptance and positivity in the modern era.",English,<img src='http://image.tmdb.org/t/p/w185//omnB5pI8uoExdIAhiOb5Awd1wym.jpg' style='height:100px;'>,Lily Tomlin|Tony Curtis|Susan Sarandon|Gore Vidal|Whoopi Goldberg|Antonio Fargas|Shirley MacLaine|John Schlesinger|Armistead Maupin|Arthur Laurents|Tom Hanks|Farley Granger|Quentin Crisp|Harvey Fierstein|Harry Hamlin|Sharon Stone|Susie Bright|Mart Crowley|Jay Presson Allen|Richard Dyer|Jan Oxenberg|Paul Rudnick|Barry Sandler|Ron Nyswaner|Daniel Melnick|Stewart Stern,26,19,Rob Epstein
47507,Café au Lait,,1993-01-01,Drama|Comedy|Romance|Foreign,,en,,,,France|Belgium,4.0,6.8,1.040873,94.0,"Lola is pregnant. But she does not know who the father is : Jamal, the black muslim, son of diplomats, or Felix, the pennyless jewish messenger. Jamal and Felix meet at Lola's, and the race begins.",Français,<img src='http://image.tmdb.org/t/p/w185//jpJCBHLIcAvuhqsXRLgBibqiURo.jpg' style='height:100px;'>,Vincent Cassel|Julie Mauduech|Hubert Koundé|Mathieu Kassovitz,4,1,Mathieu Kassovitz
25403,Dear Diary,,1993-10-12,Comedy|Drama,,it,,,Sacher Film|La Sept Cinéma|Banfilm,Italy|France,46.0,6.9,2.904734,100.0,Writer/director/actor Nanni Moretti offers a three-part film diary which takes a sharply satiric look at Italian life.,العربية|English|Italiano|普通话,<img src='http://image.tmdb.org/t/p/w185//fpuOq1YN7LHjctGFniOK8OPnwgs.jpg' style='height:100px;'>,Nanni Moretti|Renato Carpentieri|Antonio Neiwiller|Claudia Della Seta|Lorenzo Alessandri|Raffaella Lebboroni|Marco Paolini|Moni Ovadia|Riccardo Zinna|Jennifer Beals|Alexandre Rockwell|Giovanna Bozzolo|Sebastiano Nardone|Antonio Petrocelli|Giulio Base|Carlo Mazzacurati|Silvana Mangano|Conchita Airoldi|Roberto Nobile|Oreste Rotundo|Valerio Magrelli|Yu Ming Lun|Serena Nono|Mario Schiano,24,2,Nanni Moretti
124304,I Don't Want to Talk About It,,1993-05-20,Romance|Drama,,en,,,Oscar Kramer S.A.|Aura Film|Mojame S.A.,Italy|Argentina,1.0,6.0,1.213481,106.0,"Leonor, a widow in a small South American town, gives birth to Charlotte, a dwarf. The mother not only provides a rich childhood for her daughter, she erases any clues her daughter might see that would lead her to think she is different (mother burns books such as ""Snow White"" and destroys lawn statues of gnomes). In short, she doesn't want to talk about it. The mother succeeds in creating a modern-day Rapunzel: Charlotte becomes an accomplished young woman who captures the heart of Ludovico. But then, the circus comes to town.",,<img src='http://image.tmdb.org/t/p/w185//ltxbdG9KuSZbAaunQeCGhPPCvRH.jpg' style='height:100px;'>,Marcello Mastroianni|Luisina Brando|Alejandra Podesta|Betiana Blum|Roberto Carnaghi,5,2,María Luisa Bemberg
9066,The Brady Bunch Movie,,1995-02-16,Comedy,The Brady Bunch Collection,en,,,Paramount Pictures,United States of America,87.0,5.9,4.233092,84.0,"The original 70's TV family is now placed in the 1990's, where they're even more square and out of place than ever.",Italiano|Deutsch|English|Magyar,<img src='http://image.tmdb.org/t/p/w185//1ThgYlBzcPy1Svy3DFOq53YBDtz.jpg' style='height:100px;'>,Shelley Long|Gary Cole|Christine Taylor|Christopher Daniel Barnes|Jennifer Elise Cox|Paul Sutera|Olivia Hack|Jesse Lee Soffer|Henriette Mantel|David Graf|Florence Henderson|Jack Noseworthy|Megan Ward|Jean Smart|Michael McKean|Alanna Ubach|Shane Conrad|Marissa Ribisi|R.D. Robb|RuPaul|Keone Young|Tamara Mello,22,9,Betty Thomas
771,Home Alone,A Family Comedy Without the Family.,1990-11-09,Comedy|Family,Home Alone Collection,en,18.0,476.684675,Twentieth Century Fox Film Corporation|Hughes Entertainment,United States of America,2487.0,7.1,0.702543,103.0,"Eight-year-old Kevin McCallister makes the most of the situation after his family unwittingly leaves him behind when they go on Christmas vacation. But when a pair of bungling burglars set their sights on Kevin's house, the plucky kid stands ready to defend his territory. By planting booby traps galore, adorably mischievous Kevin stands his ground as his frantic mother attempts to race home before.",English,<img src='http://image.tmdb.org/t/p/w185//tucPXepVvatN83KXZy6vPWN8EAQ.jpg' style='height:100px;'>,Macaulay Culkin|Joe Pesci|Daniel Stern|John Heard|Catherine O'Hara|Roberts Blossom|Devin Ratray|Michael C. Maronna|Hillary Wolf|Angela Goethals|Gerry Bamman|Terrie Snell|Jedidiah Cohen|Senta Moses|Daiana Campeanu|Kieran Culkin|Anna Slotky|Kristin Minter|John Candy|Ralph Foody|Larry Hankin|Ken Hudson Campbell|Hope Davis|Billie Bird|Bill Erwin|Jeffrey Wiseman|Virginia Smith|Ray Toler|Clarke Devereux|Dan Charles Zukoski|Matt Doherty,31,44,Chris Columbus
251,Ghost,A love that will last forever.,1990-07-12,Fantasy|Drama|Thriller|Mystery|Romance,,en,22.0,505.0,Paramount Pictures,United States of America,1381.0,6.9,11.945397,127.0,"Sam Wheat is a banker, Molly Jensen is an artist, and the two are madly in love. However, when Sam is murdered by his friend and corrupt business partner Carl Bruner over a shady business deal, he is left to roam the earth as a powerless spirit. When he learns of Carl's betrayal, Sam must seek the help of psychic Oda Mae Brown to set things right and protect Molly from Carl and his goons.",English,<img src='http://image.tmdb.org/t/p/w185//w9RaPHov8oM5cnzeE27isnFMsvS.jpg' style='height:100px;'>,Patrick Swayze|Demi Moore|Whoopi Goldberg|Tony Goldwyn|Vincent Schiavelli|Gail Boggs|Stephen Root|Rick Aviles|Vivian Bonnell|Armelia McQueen|Angelina Estrada|Augie Blunt|Phil Leeds|Alma Beltran,14,61,Jerry Zucker
812,Aladdin,Wish granted!,1992-11-25,Animation|Family|Comedy|Adventure|Fantasy|Romance,Aladdin Collection,en,28.0,504.050219,Walt Disney Pictures,United States of America,3495.0,7.4,16.357419,90.0,"Princess Jasmine grows tired of being forced to remain in the palace and she sneaks out into the marketplace  in disguise where she meets street-urchin Aladdin and the two fall in love, although she may only marry a prince. After being thrown in jail, Aladdin and becomes embroiled in a plot to find a mysterious lamp with which the evil Jafar hopes to rule the land.",English,<img src='http://image.tmdb.org/t/p/w185//jMQdkZwXh8TLsJev8cT0pKeTwrj.jpg' style='height:100px;'>,Scott Weinger|Robin Williams|Linda Larkin|Jonathan Freeman|Frank Welker|Gilbert Gottfried|Douglas Seale|Charlie Adler|Corey Burton|Jim Cummings|Jack Angel|Philip L. Clarke|Jennifer Darling|Jerry Houser|Sherry Lynn|Mickie McGowan|Patrick Pinney|Phil Proctor|Debi Derryberry|Vera Lockwood|Bruce Adler|Brad Kane|Lea Salonga|Hal Smith,24,100,Ron Clements
280,Terminator 2: Judgment Day,It's nothing personal.,1991-07-01,Action|Thriller|Science Fiction,The Terminator Collection,en,100.0,520.0,Lightstorm Entertainment|Pacific Western|Canal+|Carolco Pictures|T2 Productions,France|United States of America,4274.0,7.7,22.661695,137.0,"Nearly 10 years have passed since Sarah Connor was targeted for termination by a cyborg from the future. Now her son, John, the future leader of the resistance, is the target for a newer, more deadly terminator. Once again, the resistance has managed to send a protector back to attempt to save John and his mother Sarah.",English|Español,<img src='http://image.tmdb.org/t/p/w185//5M0j0B18abtBI5gi2RhfjjurTqb.jpg' style='height:100px;'>,Arnold Schwarzenegger|Linda Hamilton|Robert Patrick|Edward Furlong|Michael Edwards|Joe Morton|Earl Boen|Jenette Goldstein|Xander Berkeley|S. Epatha Merkerson|Castulo Guerra|Danny Cooksey|Sven-Ole Thorsen|DeVaughn Nixon|Ken Gibbel|Robert Winley|Pete Schrum|Don Lake|Richard Vidan|Jim Palmer|Don Stanton|Dan Stanton|Colin Patrick Lynch|Nikki Cox|Tony Simotes|Abdul Salaam El Razzac|Mike Muscat|Dean Norris|Charles A. Tamburro|Terrence Evans|Denney Pierce|Mark Christopher Lawrence|Van Ling|Gerard G. Williams|Martin DeLuca|Scott Shaw|Joel Kramer|Richard Ruskin|Randy Walker|William Wisher Jr.|Nancy Fish|Dalton Hamilton,42,54,James Cameron
581,Dances with Wolves,Inside everyone is a frontier waiting to be discovered.,1990-11-09,Adventure|Drama|Western,,en,22.0,424.2088480000001,Tig Productions|Majestic Films International,United Kingdom|United States of America,1084.0,7.6,11.654349,181.0,"Wounded Civil War soldier, John Dunbar tries to commit suicide – and becomes a hero instead. As a reward, he's assigned to his dream post, a remote junction on the Western frontier, and soon makes unlikely friends with the local Sioux tribe.",English,<img src='http://image.tmdb.org/t/p/w185//cvaBVpS0GzKqBd63pFT8f1E8OKv.jpg' style='height:100px;'>,Kevin Costner|Mary McDonnell|Graham Greene|Rodney A. Grant|Floyd Red Crow Westerman|Tantoo Cardinal|Robert Pastorelli|Charles Rocket|Maury Chaykin|Jimmy Herman|Nathan Lee Chasing His Horse|Michael Spears|Jason R. Lone Hill|Tony Pierce|Doris Leader Charge|Tom Everett|Larry Joshua|Kirk Baltz|Wayne Grace|Donald Hotton|Annie Costner|Elisa Daniel|Percy White Plume|John Tail|Steve Reevis|Sheldon Peters Wolfchild|Wes Studi|Buffalo Child|Clayton Big Eagle|Richard Leader Charge|Redwing Ted Nez|Marvin Holy|Raymond Newholy|David J. Fuller|Ryan White Bull|Otakuye Conroy|Maretta Big Crow|Steven Chambers|William H. Burton Jr.|Bill W. Curry|Nick Thompson|Carter Hanner|Kent Hays|Robert Goldman|Frank P. Costanza|James A. Mitchell|R. L. Curtin|Justin|Teddy|Buck|Conor Duffy|R.L. Curtin|Michael Horton|J. Wesley Adams|Bill Costner|Jim Wilson|William Rossman,57,67,Kevin Costner
80350,Tough and Deadly,Experts with fists and guns and not afraid to use them.,1995-02-14,Thriller|Action|Drama,,en,,,Shapiro-Glickenhaus Entertainment,United States of America,4.0,6.3,0.426887,92.0,A private eye helps an amnesiac CIA agent elude mobsters who don't want him to regain his memory of their drug operation.,English,<img src='http://image.tmdb.org/t/p/w185//2NZiMx5PhtEgKFRnVzGkIWFdYRZ.jpg' style='height:100px;'>,Roddy Piper|Billy Blanks|Richard Norton|James Karen|Gary Kasper|Charles Kahlenberg|Sal Landi|Phil Morris|Lisa Stahl|Brant von Hoffman|Lisa Comshaw|Christopher Kriesa|Janet Jones,13,2,Steve Cohen
268,Batman,Have you ever danced with the devil in the pale moonlight?,1989-06-23,Fantasy|Action,Batman Collection,en,35.0,411.348924,PolyGram Filmed Entertainment|The Guber-Peters Company|Warner Bros.,United Kingdom|United States of America,2145.0,7.0,19.10673,126.0,"The Dark Knight of Gotham City begins his war on crime with his first major enemy being the clownishly homicidal Joker, who has seized control of Gotham's underworld.",English|Français,<img src='http://image.tmdb.org/t/p/w185//xVaHD9sgzwE129UcdhMtwyhndYj.jpg' style='height:100px;'>,Jack Nicholson|Michael Keaton|Kim Basinger|Michael Gough|Pat Hingle|Billy Dee Williams|Jack Palance|Jerry Hall|Tracey Walter|Lee Wallace|William Hootkins|Edwin Craig|Robert Wuhl|Vincent Wong|Richard Strange|Christopher Fairbank|Richard Durden|Sam Douglas|Steve Plytas,19,12,Tim Burton
274,The Silence of the Lambs,To enter the mind of a killer she must challenge the mind of a madman.,1991-02-01,Crime|Drama|Thriller,The Hannibal Lecter Anthology,en,19.0,272.742922,Orion Pictures|Strong Heart/Demme Production,United States of America,4549.0,8.1,4.307222,119.0,"FBI trainee, Clarice Starling ventures into a maximum-security asylum to pick the diseased brain of Hannibal Lecter, a psychiatrist turned homicidal cannibal. Starling needs clues to help her capture a serial killer. but her Faustian relationship with Lecter soon leads to his escape, and now two deranged killers are on the loose.",English,<img src='http://image.tmdb.org/t/p/w185//rplLJ2hPcOQmkFhTqUte0MkEaO2.jpg' style='height:100px;'>,Jodie Foster|Anthony Hopkins|Scott Glenn|Ted Levine|Anthony Heald|Brooke Smith|Diane Baker|Kasi Lemmons|Frankie Faison|Tracey Walter|Charles Napier|Danny Darst|Alex Coleman|Dan Butler|Paul Lazar|Ron Vawter|Roger Corman|Lawrence A. Bonney|Lawrence T. Wrentz|Don Brockett|Frank Seals Jr.|Stuart Rudin|Masha Skorobogatov|Jeffrie Lane|Leib Lensky|George 'Red' Schwartz|Jim Roche|James B. Howard|Bill Miller|Chuck Aber|Gene Borkan|Pat McNamara|Kenneth Utt|Darla|Adelle Lutz|Obba Babatundé|George Michael|Jim Dratfield|Stanton-Miranda|Rebecca Saxon|Cynthia Ettinger|Brent Hinkley|Steve Wyatt|David Early|Andre B. Blake|Bill Dalzell|Chris Isaak|Daniel von Bargen|Tommy Lafitte|Josh Broder|Buzz Kilman|Harry Northup|Lauren Roselli|Maria Skorobogatov|Lamont Arnold|John Hall|Ted Monte|George A. Romero|John W. Iwanonkiw|Philip Ettington,60,83,Jonathan Demme
408,Snow White and the Seven Dwarfs,"The Happiest, Dopiest, Grumpiest, Sneeziest movie of the year.",1937-12-20,Fantasy|Animation|Family,,en,1.488423,184.925486,Walt Disney Productions,United States of America,1973.0,6.9,16.263878,83.0,"A beautiful girl, Snow White, takes refuge in the forest in the house of seven dwarfs to hide from her stepmother, the wicked Queen. The Queen is jealous because she wants to be known as ""the fairest in the land,"" and Snow White's beauty surpasses her own.",English,<img src='http://image.tmdb.org/t/p/w185//b43jrEguirXjtAVgXMiTvs8wUhC.jpg' style='height:100px;'>,Adriana Caselotti|Lucille La Verne|Harry Stockwell|Roy Atwell|Pinto Colvig|Otis Harlan|Scotty Mattraw|Billy Gilbert|Eddie Collins|Moroni Olsen|Stuart Buchanan|Marion Darlington|Purv Pullen,13,105,David Hand
10020,Beauty and the Beast,The most beautiful love story ever told.,1991-11-13,Romance|Family|Animation|Fantasy|Music,Beauty and the Beast Collection,en,25.0,377.350553,Walt Disney Pictures|Walt Disney Animation Studios|Silver Screen Partners IV,United States of America,3029.0,7.5,23.433511,84.0,"Follow the adventures of Belle, a bright young woman who finds herself in the castle of a prince who's been turned into a mysterious beast. With the help of the castle's enchanted staff, Belle soon learns the most important lesson of all -- that true beauty comes from within.",Français|English,<img src='http://image.tmdb.org/t/p/w185//7oCAPOphDKpIaxTrnukmDrZ8XKD.jpg' style='height:100px;'>,Paige O'Hara|Robby Benson|Richard White|Jerry Orbach|David Ogden Stiers|Angela Lansbury|Rex Everhart|Jesse Corti|Bradley Pierce|Hal Smith|Jo Anne Worley|Mary Kay Bergman|Kath Soucie|Alvin Epstein|Tony Jay|Brian Cummings|Alec Murphy|Kimmy Robertson|Frank Welker|Alex Murphy|David Ogden Stiers,21,82,Gary Trousdale
10895,Pinocchio,For anyone who has ever wished upon a star.,1940-02-23,Animation|Family,,en,2.6,84.3,RKO Radio Pictures|Walt Disney Productions,United States of America,1412.0,6.9,14.202283999999999,88.0,"Lonely toymaker Geppetto has his wishes answered when the Blue Fairy arrives to bring his wooden puppet Pinocchio to life. Before becoming a real boy, however, Pinocchio must prove he's worthy as he sets off on an adventure with his whistling sidekick and conscience, Jiminy Cricket. From Stromboli's circus to Pleasure Island, Pinocchio is tested by many temptations, but slowly learns how to navigate right from wrong. With a few mishaps along the way, Geppetto's ""little woodenhead"" finally gets it right, proving that when you wish upon a star dreams really can come true!",English,<img src='http://image.tmdb.org/t/p/w185//gN1dQBHi4557cFduIu9njOr6knW.jpg' style='height:100px;'>,Mel Blanc|Don Brodie|Walter Catlett|Marion Darlington|Frankie Darro|Cliff Edwards|Dickie Jones|Charles Judels|Clarence Nash|Patricia Page|Christian Rub|Evelyn Venable,12,75,Hamilton Luske
114,Pretty Woman,Who knew it was so much fun to be a hooker?,1990-03-23,Romance|Comedy,,en,14.0,463.0,Touchstone Pictures|Silver Screen Partners IV,United States of America,1807.0,7.0,13.348451,119.0,"When millionaire wheeler-dealer Edward Lewis enters a business contract with Hollywood hooker Vivian Ward, he loses his heart in the bargain in this charming romantic comedy. After Edward hires Vivian as his date for a week and gives her a Cinderella makeover, she returns the favor by mellowing the hardnosed tycoon's outlook. Can the poor prostitute and the rich capitalist live happily ever after?",English|Italiano|日本語,<img src='http://image.tmdb.org/t/p/w185//hMVMMy1yDUvdufpTl8J8KKNYaZX.jpg' style='height:100px;'>,"Julia Roberts|Richard Gere|Ralph Bellamy|Jason Alexander|Héctor Elizondo|Larry Miller|Laura San Giacomo|Alex Hyde-White|Elinor Donahue|Amy Yasbeck|Judith Baldwin|Hank Azaria|John David Carson|Michael French|Allan Kent|Stacy Keach, Sr.|Scott Marshall",17,10,Garry Marshall
